continent,country,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,population,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
Europe,Kosovo,2020-04-23,630,26,18,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-04-24,669,39,19,1,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-04-25,703,34,19,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-04-26,731,28,20,1,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-04-27,763,32,21,1,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-04-28,780,17,22,1,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-04-29,790,10,22,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-04-30,799,9,22,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-01,799,0,22,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-02,813,14,22,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-03,823,10,22,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-04,851,28,22,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-05,855,4,26,4,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-06,856,1,26,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-07,860,4,26,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-08,861,1,27,1,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-09,862,1,28,1,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-10,870,8,28,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-11,870,0,28,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-12,884,14,28,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-13,919,35,29,1,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-14,919,0,29,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-15,944,25,29,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-16,944,0,29,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-17,944,0,29,0,92.59,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-18,955,11,29,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-19,955,0,29,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-20,989,34,29,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-21,989,0,29,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-22,1003,14,29,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-23,1004,1,29,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-24,1025,21,29,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-25,1032,7,29,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-26,1038,6,30,1,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-27,1038,0,30,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-28,1047,9,30,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-29,1048,1,30,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-30,1048,0,30,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-05-31,1064,16,30,0,87.04,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Kosovo,2020-06-01,1064,0,30,0,84.26,1932774,168.155,,,9795.834,0.6,,,,,,
Europe,Latvia,2020-04-04,493,35,1,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-05,509,16,1,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-06,533,24,1,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-07,542,9,1,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-08,548,6,2,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-09,577,29,2,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-10,589,12,2,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-11,612,23,2,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-12,630,18,3,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-13,651,21,5,2,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-14,655,4,5,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-15,657,2,5,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-16,666,9,5,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-17,675,9,5,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-18,682,7,5,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-19,712,30,5,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-20,727,15,5,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-21,739,12,5,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-22,748,9,9,4,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-23,761,13,11,2,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-24,778,17,11,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-25,784,6,12,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-26,804,20,12,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-27,812,8,12,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-28,818,6,13,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-29,836,18,13,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-04-30,849,13,15,2,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-01,858,9,15,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-02,870,12,16,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-03,871,1,16,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-04,879,8,16,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-05,896,17,16,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-06,896,0,17,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-07,900,4,17,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-08,909,9,18,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-09,928,19,18,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-10,930,2,18,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-11,939,9,18,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-12,946,7,18,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-13,950,4,18,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-14,951,1,19,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-15,962,11,19,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-16,970,8,19,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-17,997,27,19,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-18,1008,11,19,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-19,1009,1,19,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-20,1012,3,21,2,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-21,1016,4,21,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-22,1025,9,22,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-23,1030,5,22,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-24,1046,16,22,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-25,1047,1,22,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-26,1049,2,22,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-27,1053,4,22,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-28,1057,4,23,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-29,1061,4,24,1,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-30,1064,3,24,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-05-31,1065,1,24,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Latvia,2020-06-01,1066,1,24,0,,1886202,31.212,43.9,19.754,25063.846,0.7,350.06,4.91,25.6,51,,5.57
Europe,Liechtenstein,2020-04-04,75,0,0,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-05,77,2,1,1,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-06,78,1,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-07,78,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-08,78,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-09,79,1,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-10,79,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-11,80,1,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-12,80,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-13,80,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-14,81,1,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-15,81,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-16,81,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-17,81,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-18,81,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-19,82,1,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-20,82,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-21,82,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-22,82,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-23,82,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-24,82,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-25,82,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-26,83,1,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-27,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-28,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-29,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-04-30,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-01,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-02,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-03,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-04,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-05,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-06,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-07,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-08,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-09,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-10,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-11,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-12,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-13,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-14,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-15,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-16,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-17,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-18,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-19,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-20,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-21,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-22,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-23,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-24,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-25,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-26,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-27,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-28,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-29,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-30,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-05-31,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Liechtenstein,2020-06-01,83,0,1,0,,38137,237.012,,,,,,7.77,,,,2.397
Europe,Lithuania,2020-04-04,771,122,9,0,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-05,771,0,9,0,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-06,811,40,13,4,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-07,843,32,14,1,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-08,880,37,15,1,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-09,912,32,15,0,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-10,955,43,15,0,87.04,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-11,999,44,17,2,87.04,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-12,1053,54,23,6,87.04,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-13,1062,9,24,1,87.04,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-14,1070,8,24,0,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-15,1070,0,24,0,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-16,1091,21,29,5,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-17,1149,58,32,3,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-18,1239,90,33,1,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-19,1298,59,33,0,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-20,1326,28,36,3,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-21,1350,24,37,1,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-22,1370,20,38,1,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-23,1398,28,38,0,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-24,1410,12,40,2,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-25,1410,0,40,0,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-26,1426,16,41,1,81.48,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-27,1438,12,41,0,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-28,1449,11,41,0,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-29,1344,-105,44,3,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-04-30,1375,31,45,1,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-01,1385,10,45,0,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-02,1399,14,45,0,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-03,1406,7,46,1,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-04,1410,4,46,0,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-05,1419,9,46,0,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-06,1423,4,46,0,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-07,1428,5,48,2,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-08,1433,5,49,1,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-09,1436,3,49,0,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-10,1444,8,50,1,77.78,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-11,1479,35,50,0,75,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-12,1485,6,50,0,75,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-13,1491,6,50,0,75,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-14,1505,14,54,4,75,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-15,1511,6,54,0,75,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-16,1523,12,54,0,75,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-17,1534,11,55,1,75,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-18,1541,7,56,1,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-19,1547,6,59,3,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-20,1562,15,60,1,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-21,1577,15,60,0,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-22,1594,17,61,1,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-23,1604,10,61,0,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-24,1616,12,63,2,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-25,1623,7,63,0,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-26,1635,12,63,0,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-27,1639,4,65,2,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-28,1647,8,66,1,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-29,1656,9,68,2,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-30,1662,6,68,0,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-05-31,1670,8,70,2,71.3,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Lithuania,2020-06-01,1675,5,70,0,,2722291,45.135,43.5,19.002,29524.265,0.7,342.989,3.67,21.3,38,,6.56
Europe,Luxembourg,2020-04-04,2612,125,31,1,79.63,625976,231.447,39.7,14.312,94277.965,0.2,128.275,4.42,20.9,26,,4.51
Europe,Luxembourg,2020-04-05,2729,117,31,0,79.63,625976,231.447,39.7,14.312,94277.965,0.2,128.275,4.42,20.9,26,,4.51
Europe,Luxembourg,2020-04-06,2804,75,36,5,79.63,625976,231.447,39.7,14.312,94277.965,0.2,128.275,4.42,20.9,26,,4.51
